DPT_CD,DPT_DSC,AGY_TYPE,OWNER_CD,OWNER_DSC,FPAP_CD,FPAP_DSC,AREA_CD,AREA_DSC,PS,MOOE,CO,NET
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.039,                                        Don Ramon E. Costales Memorial National High School,10,Region I,22452,1833,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.040,                                        Eastern Pangasinan Agricultural College,10,Region I,17239,2064,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.041,                                        Eugenio Perez National High School (Villegas NHS),10,Region I,2340,183,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.042,                                        Flores National High School,10,Region I,2685,164,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.043,                                        Guiling-Coliling National High School,10,Region I,4879,546,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.044,                                        San Fabian Integrated School (Inmalog NHS)l,10,Region I,3215,265,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.045,                                        La Paz National High School,10,Region I,5899,363,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.046,                                        Labayug National High School,10,Region I,2696,199,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.047,                                        Lagasit National High School,10,Region I,1639,120,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.048,                                        Laoac National High School,10,Region I,8181,492,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.049,                                        Lipit National High School,10,Region I,2171,202,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.050,                                        Lobong National High School,10,Region I,5455,442,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.051,                                        Luciano Millan Memorial School of Arts and Trades,10,Region I,9700,1831,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.052,                                        Mabilao National High School,10,Region I,3965,389,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.053,                                        Malico National High School,10,Region I,1478,74,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.054,                                        Manaoag National High School,10,Region I,30994,2115,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.055,                                        Mangaldan National High School,10,Region I,53363,4402,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.056,                                        Maseil-seil National High School,10,Region I,1891,126,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.057,                                        Mataas na Paaralang Juan C. Laya,10,Region I,19656,1181,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.058,                                        Nama National High School,10,Region I,1060,215,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.059,                                        Nantangalan National High School,10,Region I,2514,276,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.060,                                        Narciso Ramos National High School (Natividad NHS),10,Region I,5687,456,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.061,                                        Palguyod National High School,10,Region I,2500,183,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.062,                                        Panganiban National High School,10,Region I,3499,249,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.063,                                        Piaz National High School,10,Region I,3565,224,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.064,"                                        Pindangan National High School, Alcala",10,Region I,6823,297,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.065,"                                        Pindangan National High School, Sison",10,Region I,3995,198,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.066,                                        Pinmilapil National High School,10,Region I,2491,189,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.067,                                        Prado National High School,10,Region I,2588,219,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.068,                                        Rajal Angayan National High School,10,Region I,2961,246,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.069,                                        Robert Estrella National High School,10,Region I,3927,323,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.070,                                        Rosales National High School,10,Region I,33884,2104,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.071,                                        Rosario National High School,10,Region I,2331,179,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.072,                                        Salud-San Eugenio National High School,10,Region I,1635,123,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.073,                                        San Aurelio National High School,10,Region I,3761,175,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.074,                                        San Fabian National High School,10,Region I,24199,1913,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.075,                                        San Felipe National High School,10,Region I,2822,164,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.076,                                        San Isidro National High School,10,Region I,2550,222,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.077,                                        San Jacinto National High School,10,Region I,15869,1474,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.078,                                        San Juan National High School,10,Region I,1634,126,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.079,                                        San Leon National High School,10,Region I,2634,170,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.080,                                        San Luis National High School,10,Region I,2409,255,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.081,                                        San Macario National High School,10,Region I,1578,92,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.082,"                                        San Miguel National High School, Natividad",10,Region I,1851,146,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.083,                                        San Nicolas East National High School (San Nicolas NHS),10,Region I,8223,617,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.084,                                        San Pedro Apartado National High School,10,Region I,3087,209,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.085,                                        San Quintin National High School (Cabalac NHS),10,Region I,11104,839,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.086,                                        San Rafael National High School,10,Region I,1527,131,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.087,"                                        Sta. Maria National High School, Binalonan",10,Region I,4514,236,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.088,"                                        Sta. Maria National High School, San Nicolas",10,Region I,2558,143,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.089,                                        Sto. Domingo National High School,10,Region I,2036,159,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.090,"                                        Sto. Tomas National High School, San Nicolas",10,Region I,3188,238,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.091,                                        Sumabnit National High School,10,Region I,2347,153,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.092,                                        Tayug National High School,10,Region I,26977,1538,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.093,                                        Toboy National High School,10,Region I,5174,381,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.094,                                        Umingan Central National High School,10,Region I,13360,1405,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.095,                                        Unzad National High School (including Tombod NHS),10,Region I,3008,170,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.096,                                        Flores Integrated School - San Manuel Annex,10,Region I,2368,335,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.097,                                        Canarvacanan National High School (Attached to Pindangan National High School),10,Region I,1004,99,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.098,                                        Sison Central Integrated School,10,Region I,2177,244,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.02.b.05.b.099,                                        Macayo Integrated School,10,Region I,1586,98,,
