DPT_CD,DPT_DSC,AGY_TYPE,OWNER_CD,OWNER_DSC,FPAP_CD,FPAP_DSC,AREA_CD,AREA_DSC,PS,MOOE,CO,NET

ARF,Agrarian Reform Fund,SPF,ARF,Agrarian Reform Fund,C.01,        For the Requirements of the Comprehensive Agrarian Reform Program,0,CO,,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d.06,                            Pampanga 1st DEO,30,Region III,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d.06.a,"                                Mt. Arayat National Park Road, 3rd District",30,Region III,,,12210
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d.06.b,"                                Baliwag - Candaba - Sta. Ana Road, 4th District",30,Region III,,,12970
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d.07,                            Tarlac DEO,30,Region III,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d.07.a,"                                Tarlac - San Miguel via Macabulos Road, 2nd District",30,Region III,,,2518
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d.08,                            Tarlac Sub-DEO,30,Region III,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d.08.a,                                Capas - Botolan Road,30,Region III,,,1540
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d.09,                            Aurora DEO,30,Region III,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d.09.a,                                Nueva Ecija - Aurora Road (Baler - Cemento Section),30,Region III,,,5918
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d.09.b,                                Baler - Cemento via Dicaloyungan,30,Region III,,,21956
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d.09.c,                                Nueva Ecija - Aurora Road,30,Region III,,,10846
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.d.09.d,                                San Luis - Ma. Aurora - A. Castañeda Road,30,Region III,,,42468
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e,                      Region IV-A,41,Region IV-A,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.01,                            Batangas 2nd DEO,41,Region IV-A,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.01.a,                                Batangas - Tabangao - Lobo Road,41,Region IV-A,,,10000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.01.b,                                Lobo - Malabrigo - San Juan Road,41,Region IV-A,,,4034
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.02,                            Batangas 3rd DEO,41,Region IV-A,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.02.a,                                Talisay - Laurel - Agoncillo Road,41,Region IV-A,,,31042
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.03,                            Cavite Sub-DEO,41,Region IV-A,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.03.a,                                Tagaytay - Taal - Lake Road,41,Region IV-A,,,3828
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.04,                            Laguna 1st DEO,41,Region IV-A,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.04.a,                                Concreting of Majayjay - Lucban Road including damaged section at Dalitiwan Side,41,Region IV-A,,,21276
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.05,                            Laguna 2nd DEO,41,Region IV-A,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.05.a,"                                Calamba - Tagaytay Road, 2nd District",41,Region IV-A,,,3657
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.06,                            Quezon 1st DEO,41,Region IV-A,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.06.a,                                Famy - Real - Infanta - Dinahican Port Road,41,Region IV-A,,,36660
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.07,                            Quezon 3rd DEO,41,Region IV-A,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.07.a,                                Talaba - Summit - Panaon Road,41,Region IV-A,,,10000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.07.b,                                Abuyon - Buenavista Road,41,Region IV-A,,,10000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.07.c,                                Mulanay - San Francisco Road,41,Region IV-A,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.07.c.01,                                      San Francisco Section,41,Region IV-A,,,13229
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.07.c.02,                                      Brgy. Buenavista Section,41,Region IV-A,,,30000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.07.d,"                                Catanauan - Buenavista Road, Father Raon Section",41,Region IV-A,,,10000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.07.e,                                Concreting of San Francisco - San Andres - San Narcisco Road,41,Region IV-A,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.07.e.01,                                      Brgy. San Juan Section,41,Region IV-A,,,40000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.07.e.02,                                      Sitio Tambo Section,41,Region IV-A,,,40000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.07.e.03,                                      Pugawan - Talisay - Mangero - Pansoy Section,41,Region IV-A,,,40000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.08,                            Quezon 4th DEO,41,Region IV-A,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.08.a,                                Quezon - Alabat - Perez Road,41,Region IV-A,,,29522
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.08.b,                                MSR Jct. - Lopez - Buenavista Road,41,Region IV-A,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.08.c,                                MSR Jct. - Lopez - Catanauan Road,41,Region IV-A,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.e.08.d,                                MSR Jct. - Lopez - Hondagua Port Road,41,Region IV-A,,,22300
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f,                      Region IV-B,42,Region IV-B,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.01,                            Marinduque DEO,42,Region IV-B,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.01.a,                                Dr. Damian Reyes Memorial Road (Torrijos Side),42,Region IV-B,,,68533
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.02,                            Occidental Mindoro DEO,42,Region IV-B,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.02.a,                                Mindoro West Coastal Road,42,Region IV-B,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.02.a.01,"                                      Iriron - Ragara Section, Calintaan",42,Region IV-B,,,50000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.02.a.02,"                                      Pusog - Jct. Ligaya Section, Sablayan",42,Region IV-B,,,18400
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.02.a.03,"                                      San Agustin - Pag-asa Section, Sablayan",42,Region IV-B,,,31600
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.02.b,                                Jct. MWCR (Bagong Silang) - Cabacao Division Road,42,Region IV-B,,,10000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.02.c,                                Jct. MWCR (San Isidro) - Penal Colony - Jct. Yapang Road,42,Region IV-B,,,10000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.02.d,                                Sablayan - Penal Colony Road (Tabtaban),42,Region IV-B,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.02.e,                                Bulalacao - San Jose - Jct. Mapaya Road,42,Region IV-B,,,17686
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.02.f,                                Jct. MWCR (Labangan) - Murtha - Jct. Iriron Road,42,Region IV-B,,,48000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.02.g,                                Jct. MWCR San Jose Airport - Jct. Bubog Road,42,Region IV-B,,,7000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.02.h,                                Crossings MWCR Pola - Casague - Jct. Alacaak Road,42,Region IV-B,,,10000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.02.i,                                Tagbak - Lubang - Looc Road,42,Region IV-B,,,30000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.02.j,                                Jct. TLLR - Burol Road,42,Region IV-B,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.02.k,                                Jct. Lubang - Binakas - Barak Road,42,Region IV-B,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.02.l,                                Mindoro Oriental/Occidental East Coastal Road,42,Region IV-B,,,29310
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.03,                            Oriental Mindoro DEO,42,Region IV-B,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.03.a,"                                Calapan North Road, Puerto Galera (Intermittent Section)",42,Region IV-B,,,32300
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.04,                            Southern Mindoro DEO,42,Region IV-B,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.04.a,                                Mindoro Oriental/Occidental East Coast Road. Bulalacao to Occidental Mindoro,42,Region IV-B,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.04.a.01,"                                      Calapan South Road, Bulalacao - Or/Occ Boundary Bulalacao Port Section, Bulalacao",42,Region IV-B,,,10000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.04.a.02,"                                      Calapan South Road, Bulalacao - Or/Occ Boundary Tulali Section, Bulalacao",42,Region IV-B,,,23726
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.04.a.03,"                                      Calapan South Road, Bulalacao - Or/Occ Boundary San Miguel Section, Bulalacao",42,Region IV-B,,,11000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.04.a.04,"                                      Calapan South Road, Bulalacao - Or/Occ Boundary Lambok Section, Bulalacao",42,Region IV-B,,,20000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.05,                            Palawan 1st DEO,42,Region IV-B,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.05.a,                                Coron - Busuanga Road,42,Region IV-B,,,100000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.05.b,                                Jct. Paglaum - Bato Road,42,Region IV-B,,,36268
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.05.c,                                PPSR Jct. - Taytay Poblacion Road,42,Region IV-B,,,10000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.05.d,                                El Nido - Jct. New Ibahay Road,42,Region IV-B,,,50000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.06,                            Palawan 2nd DEO,42,Region IV-B,,,
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.06.a,                                Palawan Circumferential Road (Panalingaan - Tagbita - Latud),42,Region IV-B,,,110000
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.06.b,                                PPSR Jct. Abo-Abo - Quezon Road,42,Region IV-B,,,16878
DPWH,Department of Public Works and Highways,AGENCY,OSEC-DPWH,Office of the Secretary,B.01.a.03.f.06.c,                                Quezon - Punta Baja Road,42,Region IV-B,,,80000
